userId,ISBN,bookRating,bookTitle,user,books
226772,375727345,4,House of Sand and Fog,3708,174
226920,375727345,3.5,House of Sand and Fog,3709,174
231820,375727345,2.5,House of Sand and Fog,3710,174
235059,375727345,3.5,House of Sand and Fog,615,174
239028,375727345,2.5,House of Sand and Fog,3711,174
240567,375727345,4,House of Sand and Fog,630,174
242247,375727345,5,House of Sand and Fog,3712,174
242528,375727345,3.5,House of Sand and Fog,3052,174
242843,375727345,4,House of Sand and Fog,3713,174
244891,375727345,2,House of Sand and Fog,3714,174
245328,375727345,4.5,House of Sand and Fog,3715,174
248531,375727345,2.5,House of Sand and Fog,3716,174
249688,375727345,4,House of Sand and Fog,3717,174
250342,375727345,4,House of Sand and Fog,3718,174
278131,60958022,4,Five Quarters of the Orange,3719,682
2766,60958022,4,Five Quarters of the Orange,656,682
6242,60958022,3,Five Quarters of the Orange,3250,682
8680,60958022,3,Five Quarters of the Orange,3720,682
9381,60958022,3,Five Quarters of the Orange,3721,682
11400,60958022,5,Five Quarters of the Orange,3722,682
11676,60958022,1.5,Five Quarters of the Orange,29,682
12982,60958022,4.5,Five Quarters of the Orange,3723,682
20172,60958022,5,Five Quarters of the Orange,242,682
21011,60958022,5,Five Quarters of the Orange,2886,682
31229,60958022,3,Five Quarters of the Orange,3724,682
32033,60958022,1,Five Quarters of the Orange,3725,682
34154,60958022,4.5,Five Quarters of the Orange,3726,682
35841,60958022,5,Five Quarters of the Orange,3727,682
36141,60958022,2.5,Five Quarters of the Orange,1807,682
37556,60958022,4,Five Quarters of the Orange,3728,682
50225,60958022,4,Five Quarters of the Orange,3729,682
53241,60958022,4,Five Quarters of the Orange,3730,682
56447,60958022,4,Five Quarters of the Orange,929,682
70450,60958022,2.5,Five Quarters of the Orange,3731,682
73330,60958022,4,Five Quarters of the Orange,3732,682
73681,60958022,4.5,Five Quarters of the Orange,338,682
78973,60958022,4,Five Quarters of the Orange,851,682
85526,60958022,4.5,Five Quarters of the Orange,1560,682
105517,60958022,3,Five Quarters of the Orange,2110,682
106437,60958022,1.5,Five Quarters of the Orange,3733,682
108213,60958022,4.5,Five Quarters of the Orange,3734,682
110934,60958022,5,Five Quarters of the Orange,737,682
113519,60958022,4,Five Quarters of the Orange,739,682
114674,60958022,4.5,Five Quarters of the Orange,3735,682
121170,60958022,2,Five Quarters of the Orange,1588,682
127168,60958022,4,Five Quarters of the Orange,3736,682
137688,60958022,4.5,Five Quarters of the Orange,2793,682
140196,60958022,4,Five Quarters of the Orange,3737,682
142090,60958022,3,Five Quarters of the Orange,2020,682
142331,60958022,2,Five Quarters of the Orange,3738,682
144432,60958022,3.5,Five Quarters of the Orange,3739,682
152493,60958022,5,Five Quarters of the Orange,3740,682
159033,60958022,4.5,Five Quarters of the Orange,483,682
164480,60958022,3.5,Five Quarters of the Orange,3741,682
172124,60958022,2,Five Quarters of the Orange,3742,682
173111,60958022,4,Five Quarters of the Orange,3743,682
180651,60958022,4,Five Quarters of the Orange,3744,682
188010,60958022,4.5,Five Quarters of the Orange,1650,682
194600,60958022,3.5,Five Quarters of the Orange,1654,682
200213,60958022,3.5,Five Quarters of the Orange,1661,682
203902,60958022,4,Five Quarters of the Orange,3745,682
206160,60958022,4,Five Quarters of the Orange,3746,682
206335,60958022,4,Five Quarters of the Orange,3747,682
207275,60958022,3.5,Five Quarters of the Orange,3748,682
207616,60958022,4,Five Quarters of the Orange,2227,682
208415,60958022,4.5,Five Quarters of the Orange,3749,682
209516,60958022,5,Five Quarters of the Orange,799,682
216781,60958022,4,Five Quarters of the Orange,3750,682
217192,60958022,2.5,Five Quarters of the Orange,3751,682
218121,60958022,5,Five Quarters of the Orange,3752,682
224927,60958022,5,Five Quarters of the Orange,3753,682
229741,60958022,3.5,Five Quarters of the Orange,604,682
234808,60958022,4,Five Quarters of the Orange,3754,682
235103,60958022,3.5,Five Quarters of the Orange,3755,682
241204,60958022,4.5,Five Quarters of the Orange,3756,682
243951,60958022,4,Five Quarters of the Orange,129,682
246459,60958022,5,Five Quarters of the Orange,3757,682
278137,60002492,3.5,Amazonia,3758,898
1596,60002492,2.5,Amazonia,3759,898
11676,60002492,2.5,Amazonia,29,898
68249,60002492,4,Amazonia,3760,898
94376,60002492,2,Amazonia,3761,898
110615,60002492,4.5,Amazonia,3762,898
112914,60002492,3.5,Amazonia,1166,898
117092,60002492,4,Amazonia,3763,898
135149,60002492,4.5,Amazonia,13,898
172708,60002492,3,Amazonia,3764,898
199515,60002492,4.5,Amazonia,113,898
206635,60002492,5,Amazonia,3765,898
278137,345337662,3.5,Interview with the Vampire,3758,37
2033,345337662,2.5,Interview with the Vampire,3766,37
2399,345337662,4.5,Interview with the Vampire,3767,37
3167,345337662,2.5,Interview with the Vampire,3768,37
3827,345337662,3.5,Interview with the Vampire,3769,37
10112,345337662,3.5,Interview with the Vampire,3770,37
11169,345337662,4.5,Interview with the Vampire,3771,37
11676,345337662,3,Interview with the Vampire,29,37
12194,345337662,5,Interview with the Vampire,3772,37
16599,345337662,4,Interview with the Vampire,3773,37
17003,345337662,3.5,Interview with the Vampire,1799,37
17357,345337662,4.5,Interview with the Vampire,3774,37
20172,345337662,4,Interview with the Vampire,242,37
21895,345337662,3,Interview with the Vampire,3775,37
22912,345337662,3,Interview with the Vampire,3776,37
23872,345337662,4.5,Interview with the Vampire,3777,37
26240,345337662,3.5,Interview with the Vampire,3778,37
27168,345337662,3.5,Interview with the Vampire,3779,37
29259,345337662,5,Interview with the Vampire,1508,37
32773,345337662,4,Interview with the Vampire,3780,37
34075,345337662,3,Interview with the Vampire,1186,37
35631,345337662,2.5,Interview with the Vampire,3781,37
35836,345337662,4.5,Interview with the Vampire,2411,37
36709,345337662,5,Interview with the Vampire,3782,37
37083,345337662,4.5,Interview with the Vampire,3783,37
37950,345337662,2.5,Interview with the Vampire,687,37
41634,345337662,3.5,Interview with the Vampire,845,37
41751,345337662,4.5,Interview with the Vampire,3784,37
41911,345337662,3.5,Interview with the Vampire,3785,37
42112,345337662,2.5,Interview with the Vampire,3786,37
43687,345337662,4,Interview with the Vampire,2768,37
49980,345337662,4.5,Interview with the Vampire,291,37
53456,345337662,4.5,Interview with the Vampire,1530,37
53614,345337662,5,Interview with the Vampire,3787,37
55490,345337662,3.5,Interview with the Vampire,3788,37
55734,345337662,4.5,Interview with the Vampire,3789,37
58185,345337662,5,Interview with the Vampire,3790,37
58219,345337662,4.5,Interview with the Vampire,3791,37
59820,345337662,4,Interview with the Vampire,3267,37
59912,345337662,5,Interview with the Vampire,3792,37
61930,345337662,4,Interview with the Vampire,3793,37
63360,345337662,4.5,Interview with the Vampire,3794,37
67085,345337662,4.5,Interview with the Vampire,3795,37
69554,345337662,4.5,Interview with the Vampire,3796,37
70183,345337662,4,Interview with the Vampire,3797,37
70448,345337662,4.5,Interview with the Vampire,3798,37
71490,345337662,4,Interview with the Vampire,1721,37
71752,345337662,5,Interview with the Vampire,3799,37
72287,345337662,3.5,Interview with the Vampire,3800,37
72876,345337662,2,Interview with the Vampire,3801,37
73741,345337662,3.5,Interview with the Vampire,3802,37
74631,345337662,3.5,Interview with the Vampire,3803,37
76888,345337662,4,Interview with the Vampire,3804,37
78328,345337662,4,Interview with the Vampire,3805,37
78535,345337662,3,Interview with the Vampire,3806,37
79009,345337662,5,Interview with the Vampire,3807,37
80538,345337662,4.5,Interview with the Vampire,1553,37
80555,345337662,4,Interview with the Vampire,2105,37
81597,345337662,4,Interview with the Vampire,3808,37
82247,345337662,5,Interview with the Vampire,3809,37
82550,345337662,4,Interview with the Vampire,3810,37
86489,345337662,3.5,Interview with the Vampire,1028,37
87555,345337662,3.5,Interview with the Vampire,2017,37
87914,345337662,4.5,Interview with the Vampire,3811,37
88412,345337662,4,Interview with the Vampire,3812,37
88937,345337662,3.5,Interview with the Vampire,3628,37
91795,345337662,4,Interview with the Vampire,1727,37
92524,345337662,3.5,Interview with the Vampire,3813,37
93047,345337662,3.5,Interview with the Vampire,1251,37
93137,345337662,3.5,Interview with the Vampire,3814,37
94376,345337662,4.5,Interview with the Vampire,3761,37
94985,345337662,3.5,Interview with the Vampire,74,37
95316,345337662,2.5,Interview with the Vampire,3815,37
98356,345337662,4,Interview with the Vampire,3816,37
98783,345337662,4,Interview with the Vampire,3817,37
100251,345337662,2.5,Interview with the Vampire,3818,37
101550,345337662,5,Interview with the Vampire,3819,37
101606,345337662,4,Interview with the Vampire,3820,37
103336,345337662,5,Interview with the Vampire,1572,37
104399,345337662,5,Interview with the Vampire,1252,37
106245,345337662,4.5,Interview with the Vampire,3821,37
106280,345337662,1.5,Interview with the Vampire,3822,37
107951,345337662,3.5,Interview with the Vampire,3823,37
110029,345337662,2.5,Interview with the Vampire,3824,37
110373,345337662,3.5,Interview with the Vampire,3825,37
110382,345337662,3,Interview with the Vampire,12,37
110934,345337662,4.5,Interview with the Vampire,737,37
111174,345337662,4,Interview with the Vampire,1853,37
112093,345337662,2.5,Interview with the Vampire,1580,37
113904,345337662,3.5,Interview with the Vampire,3826,37
114368,345337662,2.5,Interview with the Vampire,3340,37
115572,345337662,5,Interview with the Vampire,3827,37
117593,345337662,3.5,Interview with the Vampire,3828,37
119575,345337662,3.5,Interview with the Vampire,160,37
122506,345337662,3,Interview with the Vampire,3829,37
123094,345337662,4.5,Interview with the Vampire,3830,37
123460,345337662,5,Interview with the Vampire,1861,37
124078,345337662,5,Interview with the Vampire,3831,37
124540,345337662,4,Interview with the Vampire,3832,37
124597,345337662,3,Interview with the Vampire,833,37
126492,345337662,5,Interview with the Vampire,1151,37
126814,345337662,3,Interview with the Vampire,3833,37
128672,345337662,1.5,Interview with the Vampire,3834,37
129716,345337662,4.5,Interview with the Vampire,2667,37
129851,345337662,3.5,Interview with the Vampire,3835,37
131622,345337662,4,Interview with the Vampire,3836,37
133571,345337662,4,Interview with the Vampire,3837,37
135458,345337662,2,Interview with the Vampire,3838,37
135665,345337662,3,Interview with the Vampire,3839,37
135673,345337662,2.5,Interview with the Vampire,3840,37
136252,345337662,4.5,Interview with the Vampire,3841,37
136491,345337662,4.5,Interview with the Vampire,448,37
136561,345337662,5,Interview with the Vampire,3842,37
137627,345337662,4.5,Interview with the Vampire,3843,37
139706,345337662,5,Interview with the Vampire,3844,37
140358,345337662,2.5,Interview with the Vampire,2545,37
141719,345337662,3.5,Interview with the Vampire,3845,37
144191,345337662,4.5,Interview with the Vampire,3846,37
145109,345337662,4.5,Interview with the Vampire,3847,37
145496,345337662,3.5,Interview with the Vampire,3848,37
147141,345337662,5,Interview with the Vampire,3849,37
147214,345337662,5,Interview with the Vampire,3850,37
147698,345337662,5,Interview with the Vampire,3851,37
147704,345337662,4.5,Interview with the Vampire,3852,37
147847,345337662,2.5,Interview with the Vampire,772,37
148192,345337662,4,Interview with the Vampire,3853,37
149510,345337662,3.5,Interview with the Vampire,3854,37
153513,345337662,1.5,Interview with the Vampire,2677,37
153797,345337662,4.5,Interview with the Vampire,475,37
154248,345337662,3.5,Interview with the Vampire,3855,37
154844,345337662,3,Interview with the Vampire,3856,37
155014,345337662,3.5,Interview with the Vampire,2678,37
155141,345337662,4,Interview with the Vampire,3857,37
158254,345337662,4,Interview with the Vampire,2679,37
158344,345337662,4,Interview with the Vampire,3858,37
159860,345337662,3.5,Interview with the Vampire,3859,37
160231,345337662,5,Interview with the Vampire,3860,37
162626,345337662,3,Interview with the Vampire,3221,37
163488,345337662,3.5,Interview with the Vampire,2681,37
165669,345337662,1,Interview with the Vampire,1152,37
167614,345337662,3,Interview with the Vampire,3861,37
170248,345337662,4.5,Interview with the Vampire,3862,37
172010,345337662,5,Interview with the Vampire,3863,37
175000,345337662,5,Interview with the Vampire,3864,37
175978,345337662,3.5,Interview with the Vampire,3865,37
176737,345337662,4.5,Interview with the Vampire,3866,37
178240,345337662,4.5,Interview with the Vampire,3867,37
181894,345337662,5,Interview with the Vampire,3868,37
182053,345337662,5,Interview with the Vampire,3869,37
182599,345337662,4,Interview with the Vampire,1095,37
183142,345337662,5,Interview with the Vampire,3870,37
184904,345337662,4.5,Interview with the Vampire,2695,37
185233,345337662,2.5,Interview with the Vampire,3871,37
186807,345337662,4,Interview with the Vampire,3872,37
189115,345337662,4,Interview with the Vampire,921,37
191274,345337662,2.5,Interview with the Vampire,3873,37
193084,345337662,4.5,Interview with the Vampire,3874,37
195723,345337662,4.5,Interview with the Vampire,3875,37
199515,345337662,5,Interview with the Vampire,113,37
200674,345337662,2.5,Interview with the Vampire,3876,37
201768,345337662,4,Interview with the Vampire,3877,37
203161,345337662,5,Interview with the Vampire,3878,37
205919,345337662,3,Interview with the Vampire,3879,37
206058,345337662,3.5,Interview with the Vampire,3880,37
206418,345337662,4,Interview with the Vampire,3881,37
207686,345337662,3.5,Interview with the Vampire,3882,37
211426,345337662,4,Interview with the Vampire,1670,37
211937,345337662,4.5,Interview with the Vampire,3883,37
213628,345337662,3,Interview with the Vampire,3884,37
214786,345337662,4,Interview with the Vampire,571,37
217012,345337662,4,Interview with the Vampire,2726,37
217986,345337662,4,Interview with the Vampire,3224,37
220892,345337662,2.5,Interview with the Vampire,3885,37
221557,345337662,2.5,Interview with the Vampire,3886,37
222062,345337662,5,Interview with the Vampire,3887,37
222372,345337662,4,Interview with the Vampire,3888,37
222492,345337662,2.5,Interview with the Vampire,3889,37
223190,345337662,5,Interview with the Vampire,3890,37
223325,345337662,5,Interview with the Vampire,3891,37
224646,345337662,4,Interview with the Vampire,3146,37
224657,345337662,4,Interview with the Vampire,591,37
226879,345337662,5,Interview with the Vampire,3892,37
226965,345337662,5,Interview with the Vampire,45,37
227705,345337662,3.5,Interview with the Vampire,597,37
229313,345337662,5,Interview with the Vampire,600,37
229331,345337662,5,Interview with the Vampire,3893,37
229741,345337662,3.5,Interview with the Vampire,604,37
230522,345337662,4.5,Interview with the Vampire,607,37
232222,345337662,3.5,Interview with the Vampire,3894,37
233564,345337662,4,Interview with the Vampire,3895,37
233829,345337662,4,Interview with the Vampire,3896,37
235677,345337662,4,Interview with the Vampire,3897,37
237534,345337662,5,Interview with the Vampire,2744,37
238292,345337662,4.5,Interview with the Vampire,3898,37
238541,345337662,4,Interview with the Vampire,2154,37
239481,345337662,4,Interview with the Vampire,3899,37
241306,345337662,4.5,Interview with the Vampire,3900,37
241666,345337662,3,Interview with the Vampire,3901,37
242083,345337662,3.5,Interview with the Vampire,634,37
242397,345337662,4.5,Interview with the Vampire,3902,37
243094,345337662,4.5,Interview with the Vampire,3903,37
243700,345337662,3.5,Interview with the Vampire,2395,37
243930,345337662,4,Interview with the Vampire,1135,37
244485,345337662,3.5,Interview with the Vampire,2007,37
245150,345337662,3.5,Interview with the Vampire,3904,37
245410,345337662,3.5,Interview with the Vampire,3424,37
249862,345337662,1,Interview with the Vampire,884,37
249989,345337662,4,Interview with the Vampire,3905,37
278137,380600129,4,The Indian in the Cupboard,3758,448
1214,380600129,4,The Indian in the Cupboard,3906,448
6251,380600129,5,The Indian in the Cupboard,1244,448
25919,380600129,5,The Indian in the Cupboard,3907,448
27091,380600129,4,The Indian in the Cupboard,3908,448
31556,380600129,4,The Indian in the Cupboard,680,448
36979,380600129,4.5,The Indian in the Cupboard,3909,448
45340,380600129,3,The Indian in the Cupboard,695,448
64198,380600129,4,The Indian in the Cupboard,3910,448
76168,380600129,3,The Indian in the Cupboard,1338,448
96448,380600129,2.5,The Indian in the Cupboard,2062,448
129563,380600129,5,The Indian in the Cupboard,3911,448
130554,380600129,4.5,The Indian in the Cupboard,3912,448
147847,380600129,2.5,The Indian in the Cupboard,772,448
162052,380600129,3,The Indian in the Cupboard,3913,448
165319,380600129,2.5,The Indian in the Cupboard,1632,448
173016,380600129,2.5,The Indian in the Cupboard,3914,448
181103,380600129,5,The Indian in the Cupboard,3915,448
185384,380600129,4,The Indian in the Cupboard,1420,448
210485,380600129,4.5,The Indian in the Cupboard,564,448
210662,380600129,2.5,The Indian in the Cupboard,3916,448
212636,380600129,3,The Indian in the Cupboard,3917,448
214224,380600129,4.5,The Indian in the Cupboard,3918,448
228021,380600129,5,The Indian in the Cupboard,2739,448
230522,380600129,4.5,The Indian in the Cupboard,607,448
243966,380600129,4.5,The Indian in the Cupboard,3919,448
278137,804106304,4,The Joy Luck Club,3758,64
278221,804106304,4.5,The Joy Luck Club,3920,64
885,804106304,2.5,The Joy Luck Club,3921,64
1424,804106304,3,The Joy Luck Club,2755,64
1650,804106304,5,The Joy Luck Club,3922,64
1773,804106304,4.5,The Joy Luck Club,3923,64
2891,804106304,3.5,The Joy Luck Club,2009,64
3026,804106304,4,The Joy Luck Club,3924,64
3350,804106304,5,The Joy Luck Club,3925,64
4225,804106304,3,The Joy Luck Club,658,64
6575,804106304,4.5,The Joy Luck Club,1178,64
7346,804106304,4.5,The Joy Luck Club,982,64
7856,804106304,4,The Joy Luck Club,3926,64
7958,804106304,5,The Joy Luck Club,3927,64
11657,804106304,3.5,The Joy Luck Club,3928,64
12569,804106304,3.5,The Joy Luck Club,3929,64
13995,804106304,3.5,The Joy Luck Club,2589,64
17003,804106304,4,The Joy Luck Club,1799,64
18254,804106304,4.5,The Joy Luck Club,3930,64
23664,804106304,3.5,The Joy Luck Club,3931,64
24394,804106304,4,The Joy Luck Club,3932,64
25966,804106304,4,The Joy Luck Club,3933,64
28204,804106304,4.5,The Joy Luck Club,56,64
30182,804106304,4,The Joy Luck Club,3934,64
30276,804106304,3,The Joy Luck Club,257,64
30533,804106304,4,The Joy Luck Club,3935,64
30806,804106304,4,The Joy Luck Club,3936,64
31688,804106304,4.5,The Joy Luck Club,2051,64
31919,804106304,4.5,The Joy Luck Club,3937,64
33263,804106304,4.5,The Joy Luck Club,3938,64
35859,804106304,4,The Joy Luck Club,1249,64
36540,804106304,4.5,The Joy Luck Club,3939,64
36677,804106304,2.5,The Joy Luck Club,3940,64
36907,804106304,4,The Joy Luck Club,3941,64
38899,804106304,4,The Joy Luck Club,3942,64
40553,804106304,4.5,The Joy Luck Club,3943,64
41589,804106304,5,The Joy Luck Club,3944,64
45557,804106304,4.5,The Joy Luck Club,2361,64
46404,804106304,5,The Joy Luck Club,3945,64
49980,804106304,5,The Joy Luck Club,291,64
50204,804106304,4.5,The Joy Luck Club,3946,64
52256,804106304,4,The Joy Luck Club,3947,64
52584,804106304,3.5,The Joy Luck Club,8,64
52917,804106304,3.5,The Joy Luck Club,1006,64
54493,804106304,4.5,The Joy Luck Club,3948,64
54605,804106304,4,The Joy Luck Club,3949,64
55272,804106304,3.5,The Joy Luck Club,3950,64
56598,804106304,4.5,The Joy Luck Club,3951,64
58382,804106304,4.5,The Joy Luck Club,847,64
60244,804106304,4,The Joy Luck Club,2292,64
60555,804106304,5,The Joy Luck Club,3952,64
60707,804106304,3.5,The Joy Luck Club,3378,64
66942,804106304,5,The Joy Luck Club,712,64
68721,804106304,4.5,The Joy Luck Club,3953,64
68984,804106304,2.5,The Joy Luck Club,331,64
69971,804106304,4,The Joy Luck Club,1333,64
70052,804106304,3,The Joy Luck Club,2522,64
72099,804106304,5,The Joy Luck Club,3954,64
73681,804106304,3.5,The Joy Luck Club,338,64
74665,804106304,4,The Joy Luck Club,3955,64
76512,804106304,4,The Joy Luck Club,3956,64
76818,804106304,5,The Joy Luck Club,3198,64
79815,804106304,5,The Joy Luck Club,3957,64
80203,804106304,5,The Joy Luck Club,2035,64
80683,804106304,5,The Joy Luck Club,1835,64
82968,804106304,4,The Joy Luck Club,3958,64
83135,804106304,4,The Joy Luck Club,3959,64
84050,804106304,4,The Joy Luck Club,3960,64
84427,804106304,4.5,The Joy Luck Club,1559,64
86145,804106304,3,The Joy Luck Club,71,64
87093,804106304,4,The Joy Luck Club,3961,64
89851,804106304,4,The Joy Luck Club,3962,64
93855,804106304,3,The Joy Luck Club,3963,64
94737,804106304,5,The Joy Luck Club,3964,64
96009,804106304,4.5,The Joy Luck Club,3965,64
96357,804106304,4.5,The Joy Luck Club,11,64
97055,804106304,4,The Joy Luck Club,3966,64
98356,804106304,3.5,The Joy Luck Club,3816,64
98484,804106304,4,The Joy Luck Club,728,64
101029,804106304,3.5,The Joy Luck Club,3967,64
101803,804106304,5,The Joy Luck Club,3968,64
101851,804106304,5,The Joy Luck Club,3969,64
105536,804106304,4,The Joy Luck Club,735,64
106946,804106304,4.5,The Joy Luck Club,3970,64
110349,804106304,3.5,The Joy Luck Club,3971,64
112881,804106304,3.5,The Joy Luck Club,2860,64
113519,804106304,4.5,The Joy Luck Club,739,64
114217,804106304,4,The Joy Luck Club,2432,64
116810,804106304,4,The Joy Luck Club,3972,64
117241,804106304,2.5,The Joy Luck Club,3973,64
120187,804106304,4,The Joy Luck Club,3974,64
122793,804106304,4.5,The Joy Luck Club,3281,64
122958,804106304,4,The Joy Luck Club,3975,64
123056,804106304,4,The Joy Luck Club,3976,64
125928,804106304,4,The Joy Luck Club,3977,64
127668,804106304,4,The Joy Luck Club,3978,64
129474,804106304,4.5,The Joy Luck Club,3979,64
131154,804106304,3.5,The Joy Luck Club,3980,64
135149,804106304,3.5,The Joy Luck Club,13,64
136093,804106304,2,The Joy Luck Club,3981,64
137589,804106304,4,The Joy Luck Club,2543,64
138198,804106304,3.5,The Joy Luck Club,3982,64
140555,804106304,5,The Joy Luck Club,3983,64
141704,804106304,3.5,The Joy Luck Club,3984,64
142823,804106304,4.5,The Joy Luck Club,3985,64
142970,804106304,3,The Joy Luck Club,3986,64
143415,804106304,5,The Joy Luck Club,3987,64
144038,804106304,5,The Joy Luck Club,940,64
144151,804106304,4.5,The Joy Luck Club,3988,64
144555,804106304,4.5,The Joy Luck Club,1609,64
148123,804106304,4,The Joy Luck Club,3989,64
153211,804106304,4.5,The Joy Luck Club,3990,64
153662,804106304,4.5,The Joy Luck Club,2122,64
154465,804106304,4.5,The Joy Luck Club,3991,64
154975,804106304,4.5,The Joy Luck Club,3992,64
157273,804106304,4,The Joy Luck Club,480,64
158254,804106304,3.5,The Joy Luck Club,2679,64
158258,804106304,5,The Joy Luck Club,3993,64
158559,804106304,4.5,The Joy Luck Club,1158,64
159647,804106304,4.5,The Joy Luck Club,3994,64
161993,804106304,4.5,The Joy Luck Club,3995,64
162028,804106304,4,The Joy Luck Club,3996,64
162968,804106304,3.5,The Joy Luck Club,3997,64
166596,804106304,4.5,The Joy Luck Club,203,64
168804,804106304,5,The Joy Luck Club,3998,64
171118,804106304,3.5,The Joy Luck Club,778,64
175185,804106304,4,The Joy Luck Club,3999,64
175805,804106304,3.5,The Joy Luck Club,4000,64
177660,804106304,4.5,The Joy Luck Club,4001,64
181944,804106304,5,The Joy Luck Club,4002,64
182527,804106304,4,The Joy Luck Club,4003,64
183131,804106304,5,The Joy Luck Club,4004,64
184770,804106304,4,The Joy Luck Club,4005,64
185275,804106304,4,The Joy Luck Club,1983,64
188589,804106304,4.5,The Joy Luck Club,4006,64
191694,804106304,5,The Joy Luck Club,4007,64
192093,804106304,4.5,The Joy Luck Club,4008,64
192353,804106304,4,The Joy Luck Club,787,64
194156,804106304,2.5,The Joy Luck Club,4009,64
197293,804106304,4.5,The Joy Luck Club,4010,64
198930,804106304,4.5,The Joy Luck Club,3142,64
198983,804106304,4.5,The Joy Luck Club,4011,64
200226,804106304,2.5,The Joy Luck Club,792,64
201641,804106304,2.5,The Joy Luck Club,3019,64
203213,804106304,3.5,The Joy Luck Club,4012,64
205911,804106304,4.5,The Joy Luck Club,4013,64
206944,804106304,4,The Joy Luck Club,1669,64
212539,804106304,5,The Joy Luck Club,4014,64
212789,804106304,2.5,The Joy Luck Club,4015,64
218379,804106304,4,The Joy Luck Club,4016,64
218568,804106304,4.5,The Joy Luck Club,1902,64
220277,804106304,4,The Joy Luck Club,4017,64
221663,804106304,3.5,The Joy Luck Club,4018,64
224138,804106304,4.5,The Joy Luck Club,947,64
227422,804106304,5,The Joy Luck Club,3045,64
229313,804106304,4.5,The Joy Luck Club,600,64
229703,804106304,4,The Joy Luck Club,3356,64
230700,804106304,4,The Joy Luck Club,4019,64
232131,804106304,4,The Joy Luck Club,612,64
232990,804106304,4,The Joy Luck Club,1906,64
233117,804106304,4,The Joy Luck Club,4020,64
233889,804106304,4,The Joy Luck Club,4021,64
234622,804106304,4,The Joy Luck Club,4022,64
235011,804106304,4,The Joy Luck Club,4023,64
237434,804106304,3.5,The Joy Luck Club,4024,64
237474,804106304,5,The Joy Luck Club,4025,64
238065,804106304,4,The Joy Luck Club,4026,64
239594,804106304,3.5,The Joy Luck Club,821,64
240567,804106304,4,The Joy Luck Club,630,64
240795,804106304,5,The Joy Luck Club,4027,64
244293,804106304,4,The Joy Luck Club,4028,64
244817,804106304,5,The Joy Luck Club,4029,64
245371,804106304,4.5,The Joy Luck Club,824,64
245446,804106304,3.5,The Joy Luck Club,4030,64
247664,804106304,3,The Joy Luck Club,4031,64
247878,804106304,3.5,The Joy Luck Club,4032,64
249866,804106304,4,The Joy Luck Club,4033,64
250353,804106304,4,The Joy Luck Club,4034,64
278159,385318073,2.5,Evening Class,4035,1205
6115,385318073,5,Evening Class,4036,1205
21014,385318073,4,Evening Class,1501,1205
52226,385318073,3,Evening Class,2910,1205
66464,385318073,3.5,Evening Class,4037,1205
91103,385318073,4,Evening Class,2834,1205
93812,385318073,3.5,Evening Class,4038,1205
109955,385318073,5,Evening Class,4039,1205
113519,385318073,4,Evening Class,739,1205
115692,385318073,4,Evening Class,4040,1205
153865,385318073,5,Evening Class,4041,1205
184591,385318073,4,Evening Class,4042,1205
196066,385318073,3,Evening Class,4043,1205
203566,385318073,5,Evening Class,4044,1205
208715,385318073,4.5,Evening Class,4045,1205
213641,385318073,4.5,Evening Class,4046,1205
218121,385318073,4,Evening Class,3752,1205
231650,385318073,5,Evening Class,4047,1205
234885,385318073,3,Evening Class,4048,1205
247444,385318073,2,Evening Class,4049,1205
278188,440122090,2,Echoes,4050,1491
508,440122090,3.5,Echoes,4051,1491
8245,440122090,4.5,Echoes,911,1491
11676,440122090,5,Echoes,29,1491
16996,440122090,3,Echoes,4052,1491
19842,440122090,4.5,Echoes,4053,1491
30989,440122090,5,Echoes,4054,1491
31892,440122090,3,Echoes,4055,1491
32440,440122090,3.5,Echoes,1513,1491
44852,440122090,3.5,Echoes,4056,1491
59206,440122090,5,Echoes,145,1491
112001,440122090,4.5,Echoes,1045,1491
114544,440122090,3.5,Echoes,1369,1491
130705,440122090,3,Echoes,4057,1491
136357,440122090,4,Echoes,4058,1491
136930,440122090,2.5,Echoes,4059,1491
146230,440122090,4.5,Echoes,769,1491
147307,440122090,3.5,Echoes,4060,1491
151081,440122090,4,Echoes,4061,1491
162052,440122090,3.5,Echoes,3913,1491
192765,440122090,4,Echoes,4062,1491
197410,440122090,4.5,Echoes,4063,1491
200206,440122090,3,Echoes,3692,1491
200226,440122090,5,Echoes,792,1491
207148,440122090,4.5,Echoes,2174,1491
212142,440122090,4,Echoes,2024,1491
215357,440122090,5,Echoes,4064,1491
223892,440122090,2.5,Echoes,4065,1491
226616,440122090,4,Echoes,2736,1491
227774,440122090,3.5,Echoes,4066,1491
243294,440122090,4.5,Echoes,881,1491
245645,440122090,5,Echoes,4067,1491
278194,60926317,4,Mutant Message Down Under,4068,968
6575,60926317,1,Mutant Message Down Under,1178,968
11676,60926317,3,Mutant Message Down Under,29,968
19031,60926317,4,Mutant Message Down Under,4069,968
24846,60926317,3.5,Mutant Message Down Under,4070,968
43246,60926317,4.5,Mutant Message Down Under,1713,968
52290,60926317,4,Mutant Message Down Under,4071,968
72100,60926317,3.5,Mutant Message Down Under,1336,968
101150,60926317,4,Mutant Message Down Under,4072,968
102967,60926317,2.5,Mutant Message Down Under,4073,968
106331,60926317,4,Mutant Message Down Under,4074,968
114728,60926317,4.5,Mutant Message Down Under,4075,968
